1278,"올림픽대교북단","1522-3232","02-453-3515","서울","광진구","구의동","서울특별시 광진구 구의동 200-2","서울특별시 광진구 광나루로 608 (구의동)",37.541129,127.09524
405,"가든파이브","1522-3232","02-400-8406","서울","송파구","문정동","서울특별시 송파구 문정동 292 가든파이브툴 지하1층","서울특별시 송파구 충민로 10 (문정동) 가든파이브툴",37.4782316,127.11937030000001
659,"광나루","1522-3232","02-458-8648","서울","광진구","광장동","서울특별시 광진구 광장동 329-1 1,2층","서울특별시 광진구 아차산로 607, 1,2층 (광장동)",37.547442,127.105934
488,"구의역","1522-3232","02-455-8476","서울","광진구","구의동","서울특별시 광진구 구의동 246-15","서울특별시 광진구 아차산로 373 (구의동)",37.53698,127.084015
1645,"굽은다리역","1522-3232","02-426-3806","서울","강동구","명일동","서울특별시 강동구 명일동 353-2 명일웨딩부페","서울특별시 강동구 양재대로 1568 (명일동)",37.545403,127.143101
882,"자양사거리","1522-3232","02-457-8865","서울","광진구","자양동","서울특별시 광진구 자양동 779","서울특별시 광진구 아차산로 355",37.5371158,127.0825821
1233,"송파위례","1522-3232","02-3012-3458","서울","송파구","장지동","서울특별시 송파구 장지동 884 위례2차아이파크 제상가 3동 1층 C-104, 105, 106, 107호","서울특별시 송파구 위례광장로 230 (장지동, 위례2차아이파크)",37.478264,127.144067
1446,"스타필드위례1FR","1522-3232","031-8097-1177","경기","하남시","학암동","경기도 하남시 학암동 90-33 위례스타필드","경기도 하남시 학암동 90-33 위례스타필드",37.480058,127.148381
921,"구의DT","1522-3232","02-457-8901","서울","광진구","구의동","서울특별시 광진구 구의동 67-36,37,7","서울특별시 광진구 광나루로 519 (구의동)",37.5451984,127.0871587
1474,"강동암사DT","1522-3232","02-426-3584","서울","강동구","암사동","서울특별시 강동구 암사동 441-12","서울특별시 강동구 고덕로 43 (암사동)",37.555054,127.130065
3,"학여울역","1522-3232","02-554-1951","서울","강남구","대치동","서울특별시 강남구 대치동 994-10","서울특별시 강남구 영동대로 215 (대치동)",37.49803646,127.0684943
1280,"성남위례","1522-3232","031-751-3486","경기","성남시 수정구","창곡동","경기도 성남시 수정구 창곡동 505 위례 한화오벨리스크 센트럴스퀘어","경기도 성남시 수정구 위례광장로 104 (창곡동)",37.473131,127.141067
607,"삼성교","1522-3232","02-557-8592","서울","강남구","대치동","서울특별시 강남구 대치동 1001-8 외 2필지 동남유화빌딩1층","서울특별시 강남구 영동대로86길 12, 동남유화빌딩 1층",37.507794,127.06517
1716,"대치삼성프라자","1522-3232","02-554-3969","서울","강남구","대치동","서울특별시 강남구 대치동 993-1","서울특별시 강남구 영동대로 237 (대치동)",37.500313,127.066961
1445,"명일역","1522-3232","02-427-3682","서울","강동구","명일동","서울특별시 강동구 명일동 312-28","서울특별시 강동구 양재대로 1647 (명일동)",37.55258,127.143799
1414,"아차산역","1522-3232","02-455-3638","서울","광진구","구의동","서울특별시 광진구 구의동 75-19 ","서울특별시 광진구 천호대로 676 ",37.5505388,127.0898757
1677,"자양이마트","1522-3232","02-3436-3949","서울","광진구","자양3동","서울시 광진구 자양3동 227-7 스타시티 지하1층 일부","서울시 광진구 아차산로 272 스타시티 지하1층 일부",37.537817,127.072597
1640,"봉은사역","1522-3232","02-517-3913","서울","강남구","삼성동","서울특별시 강남구 삼성동 108-6 JBK TOWER 빌딩","서울특별시 강남구 봉은사로 619 (삼성동)",37.515,127.063196
139,"건대스타시티","1522-3232","02-2024-1368","서울","광진구","자양동","서울특별시 광진구 자양동 227-7  1층 19,20,21호","서울특별시 광진구 아차산로 262 (자양동)",37.538544,127.073009
21,"자양","1522-3232","02-2201-1959","서울","광진구","자양동","서울특별시 광진구 자양동 507-6","서울특별시 광진구 능동로 50 (자양동)",37.5354769,127.06914619999998
528,"건국클래식","1522-3232","02-453-8519","서울","광진구","자양동","서울특별시 광진구 자양동 227-342 더 클래식500  1층 C102,103호","서울특별시 광진구 능동로 90 (자양동) 더 클래식500",37.538466,127.071271
1211,"스타필드코엑스몰R","1522-3232","02-6002-3468","서울","강남구","삼성동","서울특별시 강남구 삼성동 159 코엑스  A106호","서울특별시 강남구 영동대로 513 (삼성동) 코엑스 A106호",37.50999,127.061455
1438,"삼성역섬유센터R","1522-3232","02-568-3649","서울","강남구","대치동","서울특별시 강남구 대치동 944-31 한국섬유산업연합회","서울특별시 강남구 테헤란로 518 (대치동)",37.50775,127.060651
1626,"코엑스별마당","1522-3232","02-508-3898","서울","강남구","삼성동","서울특별시 강남구 삼성동 159 코엑스","서울특별시 강남구 영동대로 513 (삼성동)",37.51015,127.060275
484,"코엑스사거리","1522-3232","02-514-8478","서울","강남구","삼성동","서울특별시 강남구 삼성동 91-31","서울특별시 강남구 영동대로 616 (삼성동)",37.515351,127.060109
1710,"코엑스아셈타워","1522-3232","02-568-3981","서울","강남구","삼성동","서울특별시 강남구 삼성동 159 코엑스아셈타워 AT-01호","서울특별시 강남구 영동대로 517 (삼성동)",37.513019,127.059838
200,"대치","1522-3232","02-557-1885","서울","강남구","대치2동","서울특별시 강남구 대치2동 988-17","서울특별시 강남구 도곡로 511 (대치동)",37.49966175,127.0622171
297,"건대입구","1522-3232","02-499-8305","서울","광진구","화양동","서울특별시 광진구 화양동 5-47","서울특별시 광진구 능동로 107 (화양동)",37.5406604,127.07072249999999
744,"코엑스몰","1522-3232","02-6002-6391","서울","강남구","삼성1동","서울특별시 강남구 삼성1동 159 코엑스 O103호","서울특별시 강남구 영동대로 513 (삼성동) 코엑스 O103호",37.513715,127.059245
1544,"건국대","1522-3232","02-3409-3723","서울","광진구","화양동","서울특별시 광진구 화양동 5-45","서울특별시 광진구 능동로 117 (화양동)",37.5415592,127.0711244
1468,"스탈릿대치R","1522-3232","02-568-3705","서울","강남구","대치동","서울특별시 강남구 대치동 599 대원빌딩","서울특별시 강남구 남부순환로 2947 (대치동)",37.494668,127.062583
643,"삼성도심공항","1522-3232","02-557-8635","서울","강남구","삼성동","서울특별시 강남구 삼성동 154-10번지","서울특별시 강남구 테헤란로87길 33 (삼성동)",37.5097863,127.05791339999996
1062,"대치사거리","1522-3232","02-561-3288","서울","강남구","대치동","서울특별시 강남구 대치동 960-5 티아빌딩","서울특별시 강남구 삼성로 402 (대치동)",37.503331,127.058817
1099,"대치은마사거리","1522-3232","02-554-3316","서울","강남구","대치동","서울특별시 강남구 대치동 941-19 진흥빌딩","서울특별시 강남구 도곡로 457 (대치동)",37.498973,127.060172
325,"포스코","1522-3232","02-501-8331","서울","강남구","대치동","서울특별시 강남구 대치동 942-5번지 1층","서울특별시 강남구 삼성로86길 7, 1층 (대치동)",37.50576,127.057966
1038,"포스코사거리","1522-3232","02-554-3236","서울","강남구","삼성동","서울특별시 강남구 삼성동 157-36 화진빌딩","서울특별시 강남구 테헤란로 505 (삼성동) 화진빌딩",37.5075307,127.05742710000004
274,"대치역","1522-3232","02-558-1920","서울","강남구","대치동507","서울특별시 강남구 대치동507 원플러스상가107호","서울특별시 강남구 남부순환로 2936, 원플러스 상가107호 (대치동)",37.493554,127.061874
766,"명일이마트","1522-3232","02-429-8752","서울","강동구","명일동","서울특별시 강동구 명일동 47-7 명일이마트별관주차장","서울특별시 강동구 동남로75길 5 (명일동) 명일이마트별관주차장",37.553991,127.155984
1154,"청담영동대로","1522-3232","02-3443-3372","서울","강남구","청담동","서울특별시 강남구 청담동 132-1 삼청빌딩","서울특별시 강남구 영동대로 720 (청담동)",37.522156,127.056449
180,"삼성","1522-3232","02-555-6653","서울","강남구","삼성동","서울특별시 강남구 삼성동 144-25 태리타워 1층","서울특별시 강남구 테헤란로 443, 애플트리타워 1층 (삼성동)",37.50703529,127.0555503
1458,"어린이대공원역","1522-3232","02-464-3657","서울","광진구","군자동236","서울특별시 광진구 군자동236 ","서울특별시 광진구 능동로243 ",37.551946,127.076404
58,"삼성현대힐","1522-3232","02-546-8278","서울","강남구","삼성동","서울특별시 강남구 삼성동 51번지","서울특별시 강남구 삼성로 605 (삼성동)",37.51354184,127.0527183
825,"도곡역","1522-3232","02-567-8809","서울","강남구","대치동","서울특별시 강남구 대치동 651","서울특별시 강남구 남부순환로 2909 (대치동)",37.492167,127.057398
687,"한티역","1522-3232","02-555-8683","서울","강남구","대치동","서울특별시 강남구 대치동 1024 디마크빌딩 101호","서울특별시 강남구 도곡로 408, 디마크빌딩 101호 (대치동)",37.496801,127.055055
407,"청담공원","1522-3232","02-516-8394","서울","강남구","삼성동","서울특별시 강남구 삼성동 53번지","서울특별시 강남구 학동로 506 (삼성동)",37.5186549,127.05143870000006
1712,"성수낙낙","1522-3232","02-498-3959","서울","성동구","성수동2가","서울시 성동구 성수동2가 281-18번지 성수SKV1 2동 1층 101~107호","서울시 성동구 광나루로8길 31 성수SKV1 2동 1층 101~107호",37.547326,127.066367
761,"군자역","1522-3232","02-468-8748","서울","광진구","군자동","서울특별시 광진구 군자동 478-5 중앙빌딩","서울특별시 광진구 천호대로 548 (군자동) 중앙빌딩",37.556965,127.079032
170,"선릉세화빌딩","1522-3232","02-538-7855","서울","강남구","대치4동","서울특별시 강남구 대치4동 889-70 세화빌딩 1층","서울특별시 강남구 테헤란로64길 18, 세화빌딩 1층 (대치동)",37.50377562,127.051196
667,"청담","1522-3232","02-512-8659","서울","강남구","청담동","서울특별시 강남구 청담동 52-1 인희빌딩 1층","서울특별시 강남구 도산대로 532, 인희빌딩 1층 (청담동)",37.5243631,127.05155990000003
1355,"선릉동신빌딩R","1522-3232","02-2051-3563","서울","강남구","삼성동","서울특별시 강남구 삼성동 141-28 동신빌딩","서울특별시 강남구 테헤란로 409 (삼성동)",37.505321,127.050409
198,"SSG마켓도곡R","1522-3232","02-2191-1261","서울","강남구","도곡동","서울특별시 강남구 도곡동 467-17 타워팰리스Ⅱ F 지하1층","서울특별시 강남구 언주로30길 57, 타워팰리스Ⅱ F 지하1층 (도곡동)",37.490298,127.054895
1348,"봉은사로선정릉","1522-3232","02-539-3565","서울","강남구","삼성동","서울특별시 강남구 삼성동 114-9 올림푸스타워","서울특별시 강남구 봉은사로 446 (삼성동)",37.511293,127.048409
258,"선릉역","1522-3232","02-558-6908","서울","강남구","역삼동","서울특별시 강남구 역삼동 708-6 LG화재 빌딩","서울특별시 강남구 테헤란로 334, LG화재 빌딩 (역삼동)",37.50393894,127.0485135
677,"상일동","1522-3232","02-427-8670","서울","강동구","상일동","서울특별시 강동구 상일동 373-1 1~2층","서울특별시 강동구 상일로10길 36, 1~2층 (상일동)",37.550072,127.174258
1246,"성수역","1522-3232","02-469-3461","서울","성동구","성수동2가","서울특별시 성동구 성수동2가 317-20 세림빌딩","서울특별시 성동구 성수이로 94 (성수동2가)",37.543193,127.056943
565,"선릉로","1522-3232","02-538-8552","서울","강남구","역삼동","서울특별시 강남구 역삼동 697-45 대흥빌딩 1층","서울특별시 강남구 선릉로93길 22, 대흥빌딩 1층 (역삼동)",37.505053,127.046577
1188,"강남구청정문","1522-3232","02-514-3398","서울","강남구","청담동","서울특별시 강남구 청담동 44-12 대륭빌딩","서울특별시 강남구 학동로 419 (청담동)",37.518181,127.045995
734,"청담사거리","1522-3232","02-8230-2504","서울","강남구","청담동","서울특별시 강남구 청담동 6-5 리츠타워","서울특별시 강남구 도산대로 458 (청담동) 리츠타워",37.5236351,127.04686509999999
43,"성수이마트","1522-3232","02-461-2282","서울","성동구","성수동2가","서울특별시 성동구 성수동2가 333-16 이마트 성수점","서울특별시 성동구 뚝섬로 379 (성수동2가) 이마트 성수점",37.5396996,127.0530083
989,"선정릉역","1522-3232","02-512-8970","서울","강남구","삼성2동","서울특별시 강남구 삼성2동 37-17 에프오빌딩","서울특별시 강남구 봉은사로 407 (삼성동) 에프오빌딩",37.51075489999999,127.04455970000004
316,"르네상스사거리","1522-3232","02-556-8321","서울","강남구","역삼동","서울특별시 강남구 역삼동 706-1번지","서울특별시 강남구 테헤란로 306 (역삼동)",37.502721,127.044308
199,"기술센터","1522-3232","02-6009-3411","서울","강남구","역삼동","서울특별시 강남구 역삼동 701-7  한국기술센터 1층","서울특별시 강남구 테헤란로 305, 한국기술센터 1층 (역삼동)",37.50329211,127.0436409
1509,"역삼아레나빌딩","1522-3232","02-568-3763","서울","강남구","역삼동","서울특별시 강남구 역삼동 721-13 아레나빌딩","서울특별시 강남구 언주로 425 (역삼동)",37.501087,127.043069
275,"강남구청역","1522-3232","02-540-2919","서울","강남구","논현동","서울특별시 강남구 논현동 241-7 웰빙센터 1층","서울특별시 강남구 선릉로 669, 웰빙센터 1층 (논현동)",37.5165849,127.04124330000002
1146,"청담스타R","1522-3232","02-514-3365","서울","강남구","청담동","서울특별시 강남구 청담동 89-4","서울특별시 강남구 도산대로57길 24 (청담동)",37.525216,127.041827
306,"아크로힐스논현","1522-3232","02-566-8317","서울","강남구","역삼동","서울특별시 강남구 역삼동 681번지 금강빌딩 1-2층","서울특별시 강남구 봉은사로 304, 금강빌딩 1-2층 (역삼동)",37.50898041,127.0403869
278,"큰길타워","1522-3232","02-554-6916","서울","강남구","역삼동","서울특별시 강남구 역삼동 677-25 큰길타워","서울특별시 강남구 테헤란로 223, 큰길타워빌딩 (역삼동)",37.50236693,127.0407
338,"압구정로데오역","1522-3232","02-542-8345","서울","강남구","청담동","서울특별시 강남구 청담동 84-3번지 삼원빌딩 1,2층","서울특별시 강남구 선릉로 836, 삼원빌딩 1,2층 (청담동)",37.526549,127.040437
632,"역삼대로","1522-3232","02-6182-4905","서울","강남구","역삼동","서울특별시 강남구 역삼동 678-39번지 한국고등교육재단빌딩1층","서울특별시 강남구 테헤란로 211, 한국고등교육재단빌딩 1층 (역삼동)",37.501623,127.039375
1643,"하남황산사거리","1522-3232","031-792-3896","경기","하남시","풍산동","경기도 하남시 풍산동 527-1 미사강변 노르웨이숲 오피스텔 101호~106호","경기도 하남시 조정대로 65 (풍산동)",37.55078301,127.18603343
1263,"도곡공원","1522-3232","02-565-3497","서울","강남구","역삼동","서울특별시 강남구 역삼동 788-10","서울특별시 강남구 도곡로 205 (역삼동)",37.492805,127.041309
1288,"뚝섬역","1522-3232","02-469-3489","서울","성동구","성수동1가","서울특별시 성동구 성수동1가 14-33 정명빌딩","서울특별시 성동구 아차산로 42 (성수동1가)",37.546432,127.049042
485,"장한평역","1522-3232","02-3394-8475","서울","동대문구","장안동","서울특별시 동대문구 장안동 433-7","서울특별시 동대문구 장한로 10 (장안동)",37.562337,127.065511
991,"학동사거리","1522-3232","02-512-8971","서울","강남구","논현2동","서울특별시 강남구 논현2동 93-2번지","서울특별시 강남구 도산대로 328 (논현동)",37.52236449999999,127.03795430000002
1576,"서울숲역","1522-3232","02-462-3852","서울","성동구","성수동1가","서울특별시 성동구 성수동1가 656-335 1층 일부","서울특별시 성동구 왕십리로50 1층 일부",37.542075,127.044961
266,"GS타워","1522-3232","02-553-4919","서울","강남구","역삼동","서울특별시 강남구 역삼동 679","서울특별시 강남구 논현로 508 (역삼동)",37.5018592,127.03727759999992
279,"구역삼사거리","1522-3232","02-3453-8247","서울","강남구","역삼동","서울특별시 강남구 역삼동 747-21","서울특별시 강남구 논현로 401 (역삼동)",37.49592355,127.0388645
815,"서울세관사거리","1522-3232","02-548-8798","서울","강남구","논현동","서울특별시 강남구 논현동 238-5 한국건설기술인협회","서울특별시 강남구 언주로 650 (논현동) 한국건설기술인협회",37.514887,127.035653
449,"차병원사거리","1522-3232","02-545-8444","서울","강남구","논현동","서울특별시 강남구 논현동 235-11번지 센트럴타워","서울특별시 강남구 봉은사로 213, 센트럴타워 (논현동)",37.508032,127.035373
471,"역삼럭키","1522-3232","02-552-8463","서울","강남구","역삼동","서울특별시 강남구 역삼동 798-30","서울특별시 강남구 도곡로 183 (역삼동)",37.492209,127.039389
394,"신압구정","1522-3232","02-517-8398","서울","강남구","신사동","서울특별시 강남구 신사동 639-7번지","서울특별시 강남구 언주로174길 29 (신사동)",37.528115,127.036441
300,"역삼역","1522-3232","02-552-8314","서울","강남구","역삼동","서울특별시 강남구 역삼동 646-15 우신빌딩 1층","서울특별시 강남구 테헤란로 145, 우신빌딩 1층 (역삼동)",37.50080096,127.0351577
19,"아크플레이스","1522-3232","02-501-1958","서울","강남구","역삼동","서울특별시 강남구 역삼동 736-1","서울특별시 강남구 테헤란로 142 (역삼동)",37.49971982,127.0349084
23,"영동2교","1522-3232","02-573-8291","서울","서초구","양재동","서울특별시 서초구 양재동 4-3번지 대흥빌딩","서울특별시 서초구 논현로 139, 대흥빌딩 (양재동)",37.48203954,127.0425748
272,"포이","1522-3232","02-576-1922","서울","강남구","개포4동","서울특별시 강남구 개포4동 1229-1","서울특별시 강남구 논현로 88 (개포동)",37.47781106,127.0451411
283,"압구정로","1522-3232","02-545-8321","서울","강남구","신사동","서울특별시 강남구 신사동 635-13","서울특별시 강남구 압구정로42길 32 (신사동)",37.52680046,127.0347174
430,"논현힐탑","1522-3232","02-511-8426","서울","강남구","논현동","서울특별시 강남구 논현동 216-5번지","서울특별시 강남구 논현로 648 (논현동)",37.5115577,127.03226199999995
636,"역삼포스코","1522-3232","02-558-8631","서울","강남구","역삼동","서울특별시 강남구 역삼동 735-3번지 P&S TOWER","서울특별시 강남구 테헤란로 134, P&S TOWER (역삼동)",37.499721,127.033582
1411,"압구정R","1522-3232","02-541-3623","서울","강남구","신사동","서울특별시 강남구 신사동 621-1","서울특별시 강남구 언주로 861 (신사동)",37.5273669,127.033061
1524,"하남미사DT","1522-3232","031-792-3645","경기","하남시","망월동","경기도 하남시 망월동 1066-3","경기도 하남시 미사강변남로 35 (망월동)",37.559858,127.185729
1513,"남한산성입구역","1522-3232","031-734-3766","경기","성남시 중원구","금광동","경기도 성남시 중원구 금광동 4608, 4609, 4610번지 101호, 102호, 103호, 104호, 105호, 106호","경기도 성남시 중원구 산성대로426번길 2 (금광동)",37.4497584,127.1591956
251,"학동역","1522-3232","02-543-1901","서울","강남구","논현동","서울특별시 강남구 논현동 87","서울특별시 강남구 논현로 704 (논현동)",37.51464884,127.0307302
1032,"성남이마트","1522-3232","031-751-3220","경기","성남시 수정구","태평동","경기도 성남시 수정구 태평동 7336 신세계쉐덴","경기도 성남시 수정구 수정로 201 (태평1동) 신세계쉐덴",37.4442471,127.14145710000003
838,"사가정역","1522-3232","02-435-8823","서울","중랑구","면목동","서울특별시 중랑구 면목동 617-2","서울특별시 중랑구 면목로 310",37.579594,127.087966
1527,"국기원사거리","1522-3232","02-568-3669","서울","강남구","역삼동","서울특별시 강남구 역삼동 648-22 동찬빌딩","서울특별시 강남구 테헤란로 125 (역삼동)",37.499517,127.031495
752,"역삼초교사거리","1522-3232","02-567-8739","서울","강남구","역삼동","서울특별시 강남구 역삼동 830-71","서울특별시 강남구 역삼로 123 (역삼동)",37.4941059,127.03299730000003
1404,"양재강남빌딩R","1522-3232","02-571-3605","서울","강남구","도곡동","서울특별시 강남구 도곡동 956 LG전자 강남R&D센터","서울특별시 강남구 남부순환로 2621 (도곡동)",37.485192,127.036685
890,"하남신장","1522-3232","031-793-7867","경기","하남시","덕풍동","경기도 하남시 덕풍동 419-43","경기도 하남시 신장로 130",37.5383807,127.2039864
